Samples, Mx, My, Mz
7173, 38.744, 3.040, -9.292
7174, 38.744, 3.040, -9.292
7175, 38.744, 3.040, -9.292
7176, 38.744, 3.040, -9.292
7177, 37.862, 2.736, -8.385
7178, 37.862, 2.736, -8.385
7179, 37.862, 2.736, -8.385
7180, 37.862, 2.736, -8.385
7181, 37.862, 2.736, -8.385
7182, 38.303, 4.256, -6.874
7183, 38.303, 4.256, -6.874
7184, 38.303, 4.256, -6.874
7185, 38.303, 4.256, -6.874
7186, 38.303, 4.256, -6.874
7187, 37.862, 4.256, -6.874
7188, 37.862, 4.256, -6.874
7189, 37.862, 4.256, -6.874
7190, 37.862, 4.256, -6.874
7191, 37.862, 4.256, -6.874
7192, 38.303, 3.192, -5.213
7193, 38.303, 3.192, -5.213
7194, 38.303, 3.192, -5.213
7195, 38.303, 3.192, -5.213
7196, 38.303, 3.192, -5.213
7197, 40.068, 3.496, -5.213
7198, 40.068, 3.496, -5.213
7199, 40.068, 3.496, -5.213
7200, 40.068, 3.496, -5.213
7201, 40.068, 3.496, -5.213
7202, 38.450, 3.344, -4.004
7203, 38.450, 3.344, -4.004
7204, 38.450, 3.344, -4.004
7205, 38.450, 3.344, -4.004
7206, 38.450, 3.344, -4.004
7207, 38.597, 4.256, -2.040
7208, 38.597, 4.256, -2.040
7209, 38.597, 4.256, -2.040
7210, 38.597, 4.256, -2.040
7211, 38.597, 4.256, -2.040
7212, 39.774, 1.824, -1.133
7213, 39.774, 1.824, -1.133
7214, 39.774, 1.824, -1.133
7215, 39.774, 1.824, -1.133
7216, 39.774, 1.824, -1.133
7217, 38.303, 1.368, 0.076
7218, 38.303, 1.368, 0.076
7219, 38.303, 1.368, 0.076
7220, 38.303, 1.368, 0.076
7221, 38.303, 1.368, 0.076
7222, 38.744, 0.760, -0.831
7223, 38.744, 0.760, -0.831
7224, 38.744, 0.760, -0.831
7225, 38.744, 0.760, -0.831
7226, 38.744, 0.760, -0.831
7227, 39.186, 2.280, 0.529
7228, 39.186, 2.280, 0.529
7229, 39.186, 2.280, 0.529
7230, 39.186, 2.280, 0.529
7231, 39.186, 2.280, 0.529
7232, 38.450, 0.456, -0.529
7233, 38.450, 0.456, -0.529
7234, 38.450, 0.456, -0.529
7235, 38.450, 0.456, -0.529
7236, 38.450, 0.456, -0.529
7237, 38.450, 2.584, -0.831
7238, 38.450, 2.584, -0.831
7239, 38.450, 2.584, -0.831
7240, 38.450, 2.584, -0.831
7241, 38.450, 2.584, -0.831
7242, 39.186, 0.456, 0.227
7243, 39.186, 0.456, 0.227
7244, 39.186, 0.456, 0.227
7245, 39.186, 0.456, 0.227
7246, 39.186, 0.456, 0.227
7247, 40.068, 0.912, -1.738
7248, 40.068, 0.912, -1.738
7249, 40.068, 0.912, -1.738
7250, 40.068, 0.912, -1.738
7251, 40.068, 0.912, -1.738
7252, 41.244, -1.823, -2.191
7253, 41.244, -1.823, -2.191
7254, 41.244, -1.823, -2.191
7255, 41.244, -1.823, -2.191
7256, 41.244, -1.823, -2.191
7257, 39.186, -2.583, -3.248
7258, 39.186, -2.583, -3.248
7259, 39.186, -2.583, -3.248
7260, 39.186, -2.583, -3.248
7261, 39.186, -2.583, -3.248
7262, 39.333, -2.279, -5.817
7263, 39.333, -2.279, -5.817
7264, 39.333, -2.279, -5.817
7265, 39.333, -2.279, -5.817
7266, 39.333, -2.279, -5.817
7267, 38.891, -2.735, -5.817
7268, 38.891, -2.735, -5.817
7269, 38.891, -2.735, -5.817
7270, 38.891, -2.735, -5.817
7271, 38.891, -2.735, -5.817
7272, 38.303, -3.495, -8.385
7273, 38.303, -3.495, -8.385
7274, 38.303, -3.495, -8.385
7275, 38.303, -3.495, -8.385
7276, 38.303, -3.495, -8.385
7277, 38.744, -3.951, -10.652
7278, 38.744, -3.951, -10.652
7279, 38.744, -3.951, -10.652
7280, 38.744, -3.951, -10.652
7281, 38.744, -3.951, -10.652
7282, 38.009, -5.775, -12.767
7283, 38.009, -5.775, -12.767
7284, 38.009, -5.775, -12.767
7285, 38.009, -5.775, -12.767
7286, 38.009, -5.775, -12.767
7287, 38.303, -4.863, -13.976
7288, 38.303, -4.863, -13.976
7289, 38.303, -4.863, -13.976
7290, 38.303, -4.863, -13.976
7291, 38.303, -4.863, -13.976
7292, 36.833, -7.447, -16.091
7293, 36.833, -7.447, -16.091
7294, 36.833, -7.447, -16.091
7295, 36.833, -7.447, -16.091
7296, 36.833, -7.447, -16.091
7297, 37.127, -5.319, -16.091
7298, 37.127, -5.319, -16.091
7299, 37.127, -5.319, -16.091
7300, 37.127, -5.319, -16.091
7301, 37.127, -5.319, -16.091
7302, 36.833, -5.623, -16.695
7303, 36.833, -5.623, -16.695
7304, 36.833, -5.623, -16.695
7305, 36.833, -5.623, -16.695
7306, 36.833, -5.623, -16.695
7307, 35.657, -7.295, -18.357
7308, 35.657, -7.295, -18.357
7309, 35.657, -7.295, -18.357
7310, 35.657, -7.295, -18.357
7311, 35.657, -7.295, -18.357
7312, 34.480, -7.599, -16.997
7313, 34.480, -7.599, -16.997
7314, 34.480, -7.599, -16.997
7315, 34.480, -7.599, -16.997
7316, 34.480, -7.599, -16.997
7317, 35.069, -9.271, -19.264
7318, 35.069, -9.271, -19.264
7319, 35.069, -9.271, -19.264
7320, 35.069, -9.271, -19.264
7321, 35.069, -9.271, -19.264
7322, 34.039, -10.487, -19.868
7323, 34.039, -10.487, -19.868
7324, 34.039, -10.487, -19.868
7325, 34.039, -10.487, -19.868
7326, 34.039, -10.487, -19.868
7327, 33.598, -12.615, -20.321
7328, 33.598, -12.615, -20.321
7329, 33.598, -12.615, -20.321
7330, 33.598, -12.615, -20.321
7331, 33.598, -12.615, -20.321
7332, 35.069, -12.615, -20.321
7333, 35.069, -12.615, -20.321
7334, 35.069, -12.615, -20.321
7335, 35.069, -12.615, -20.321
7336, 35.069, -12.615, -20.321
7337, 33.010, -13.679, -19.264
7338, 33.010, -13.679, -19.264
7339, 33.010, -13.679, -19.264
7340, 33.010, -13.679, -19.264
7341, 33.010, -13.679, -19.264
7342, 30.657, -13.223, -21.832
7343, 30.657, -13.223, -21.832
7344, 30.657, -13.223, -21.832
7345, 30.657, -13.223, -21.832
7346, 30.657, -13.223, -21.832
7347, 32.569, -15.198, -20.623
7348, 32.569, -15.198, -20.623
7349, 32.569, -15.198, -20.623
7350, 32.569, -15.198, -20.623
7351, 32.569, -15.198, -20.623
7352, 32.128, -13.527, -22.588
7353, 32.128, -13.527, -22.588
7354, 32.128, -13.527, -22.588
7355, 32.128, -13.527, -22.588
7356, 32.128, -13.527, -22.588
7357, 31.393, -14.286, -22.134
7358, 31.393, -14.286, -22.134
7359, 31.393, -14.286, -22.134
7360, 31.393, -14.286, -22.134
7361, 31.393, -14.286, -22.134
7362, 29.775, -17.022, -21.983
7363, 29.775, -17.022, -21.983
7364, 29.775, -17.022, -21.983
7365, 29.775, -17.022, -21.983
7366, 29.775, -17.022, -21.983
7367, 29.922, -16.414, -22.890
7368, 29.922, -16.414, -22.890
7369, 29.922, -16.414, -22.890
7370, 29.922, -16.414, -22.890
7371, 29.922, -16.414, -22.890
7372, 29.922, -17.934, -22.588
7373, 29.922, -17.934, -22.588
7374, 29.922, -17.934, -22.588
7375, 29.922, -17.934, -22.588
7376, 29.922, -17.934, -22.588
7377, 30.216, -17.022, -22.437
7378, 30.216, -17.022, -22.437
7379, 30.216, -17.022, -22.437
7380, 30.216, -17.022, -22.437
7381, 30.216, -17.022, -22.437
7382, 29.481, -19.150, -23.796
7383, 29.481, -19.150, -23.796
7384, 29.481, -19.150, -23.796
7385, 29.481, -19.150, -23.796
7386, 29.481, -19.150, -23.796
7387, 29.040, -19.150, -24.098
7388, 29.040, -19.150, -24.098
7389, 29.040, -19.150, -24.098
7390, 29.040, -19.150, -24.098
7391, 29.040, -19.150, -24.098
7392, 28.599, -19.758, -23.192
7393, 28.599, -19.758, -23.192
7394, 28.599, -19.758, -23.192
7395, 28.599, -19.758, -23.192
7396, 28.599, -19.758, -23.192
7397, 26.687, -19.606, -23.343
7398, 26.687, -19.606, -23.343
7399, 26.687, -19.606, -23.343
7400, 26.687, -19.606, -23.343
7401, 26.687, -19.606, -23.343
7402, 28.893, -21.582, -23.947
7403, 28.893, -21.582, -23.947
7404, 28.893, -21.582, -23.947
7405, 28.893, -21.582, -23.947
7406, 28.893, -21.582, -23.947
7407, 25.952, -20.366, -22.437
7408, 25.952, -20.366, -22.437
7409, 25.952, -20.366, -22.437
7410, 25.952, -20.366, -22.437
7411, 25.952, -20.366, -22.437
7412, 26.393, -22.038, -24.250
7413, 26.393, -22.038, -24.250
7414, 26.393, -22.038, -24.250
7415, 26.393, -22.038, -24.250
7416, 26.393, -22.038, -24.250
7417, 25.217, -22.494, -23.041
7418, 25.217, -22.494, -23.041
7419, 25.217, -22.494, -23.041
7420, 25.217, -22.494, -23.041
7421, 25.217, -22.494, -23.041
7422, 26.393, -22.342, -24.703
7423, 26.393, -22.342, -24.703
7424, 26.393, -22.342, -24.703
7425, 26.393, -22.342, -24.703
7426, 26.393, -22.342, -24.703
7427, 25.805, -23.102, -22.890
7428, 25.805, -23.102, -22.890
7429, 25.805, -23.102, -22.890
7430, 25.805, -23.102, -22.890
7431, 25.805, -23.102, -22.890
7432, 25.364, -23.862, -23.947
7433, 25.364, -23.862, -23.947
7434, 25.364, -23.862, -23.947
7435, 25.364, -23.862, -23.947
7436, 25.364, -23.862, -23.947
7437, 22.423, -23.558, -24.401
7438, 22.423, -23.558, -24.401
7439, 22.423, -23.558, -24.401
7440, 22.423, -23.558, -24.401
7441, 22.423, -23.558, -24.401
7442, 20.512, -22.646, -25.760
7443, 20.512, -22.646, -25.760
7444, 20.512, -22.646, -25.760
7445, 20.512, -22.646, -25.760
7446, 20.512, -22.646, -25.760
7447, 22.129, -24.774, -26.516
7448, 22.129, -24.774, -26.516
7449, 22.129, -24.774, -26.516
7450, 22.129, -24.774, -26.516
7451, 22.129, -24.774, -26.516
7452, 20.953, -21.734, -26.969
7453, 20.953, -21.734, -26.969
7454, 20.953, -21.734, -26.969
7455, 20.953, -21.734, -26.969
7456, 20.953, -21.734, -26.969
7457, 19.630, -22.950, -27.574
7458, 19.630, -22.950, -27.574
7459, 19.630, -22.950, -27.574
7460, 19.630, -22.950, -27.574
7461, 19.630, -22.950, -27.574
7462, 18.600, -21.734, -28.631
7463, 18.600, -21.734, -28.631
7464, 18.600, -21.734, -28.631
7465, 18.600, -21.734, -28.631
7466, 18.600, -21.734, -28.631
7467, 16.248, -22.038, -29.538
7468, 16.248, -22.038, -29.538
7469, 16.248, -22.038, -29.538
7470, 16.248, -22.038, -29.538
7471, 16.248, -22.038, -29.538
7472, 17.718, -22.038, -30.595
7473, 17.718, -22.038, -30.595
7474, 17.718, -22.038, -30.595
7475, 17.718, -22.038, -30.595
7476, 17.718, -22.038, -30.595
7477, 14.924, -20.214, -31.955
7478, 14.924, -20.214, -31.955
7479, 14.924, -20.214, -31.955
7480, 14.924, -20.214, -31.955
7481, 14.924, -20.214, -31.955
7482, 15.366, -18.542, -31.804
7483, 15.366, -18.542, -31.804
7484, 15.366, -18.542, -31.804
7485, 15.366, -18.542, -31.804
7486, 15.366, -18.542, -31.804
7487, 14.924, -18.998, -30.897
7488, 14.924, -18.998, -30.897
7489, 14.924, -18.998, -30.897
7490, 14.924, -18.998, -30.897
7491, 14.924, -18.998, -30.897
7492, 13.748, -18.694, -31.955
7493, 13.748, -18.694, -31.955
7494, 13.748, -18.694, -31.955
7495, 13.748, -18.694, -31.955
7496, 13.748, -18.694, -31.955
7497, 12.719, -17.174, -33.466
7498, 12.719, -17.174, -33.466
7499, 12.719, -17.174, -33.466
7500, 12.719, -17.174, -33.466
7501, 12.719, -17.174, -33.466
7502, 11.102, -18.086, -33.919
7503, 11.102, -18.086, -33.919
7504, 11.102, -18.086, -33.919
7505, 11.102, -18.086, -33.919
7506, 11.102, -18.086, -33.919
7507, 11.690, -17.174, -33.013
7508, 11.690, -17.174, -33.013
7509, 11.690, -17.174, -33.013
7510, 11.690, -17.174, -33.013
7511, 11.690, -17.174, -33.013
7512, 10.807, -17.782, -34.675
7513, 10.807, -17.782, -34.675
7514, 10.807, -17.782, -34.675
7515, 10.807, -17.782, -34.675
7516, 10.807, -17.782, -34.675
7517, 10.219, -17.630, -32.710
7518, 10.219, -17.630, -32.710
7519, 10.219, -17.630, -32.710
7520, 10.219, -17.630, -32.710
7521, 10.219, -17.630, -32.710
7522, 9.631, -17.174, -34.826
7523, 9.631, -17.174, -34.826
7524, 9.631, -17.174, -34.826
7525, 9.631, -17.174, -34.826
7526, 9.631, -17.174, -34.826
7527, 10.660, -17.630, -33.466
7528, 10.660, -17.630, -33.466
7529, 10.660, -17.630, -33.466
7530, 10.660, -17.630, -33.466
7531, 10.660, -17.630, -33.466
7532, 9.631, -16.110, -33.768
7533, 9.631, -16.110, -33.768
7534, 9.631, -16.110, -33.768
7535, 9.631, -16.110, -33.768
7536, 9.631, -16.110, -33.768
7537, 8.602, -17.630, -34.524
7538, 8.602, -17.630, -34.524
7539, 8.602, -17.630, -34.524
7540, 8.602, -17.630, -34.524
7541, 8.602, -17.630, -34.524
7542, 8.161, -16.110, -34.070
7543, 8.161, -16.110, -34.070
7544, 8.161, -16.110, -34.070
7545, 8.161, -16.110, -34.070
7546, 8.161, -16.110, -34.070
7547, 9.043, -16.718, -34.675
7548, 9.043, -16.718, -34.675
7549, 9.043, -16.718, -34.675
7550, 9.043, -16.718, -34.675
7551, 9.043, -16.718, -34.675
7552, 7.720, -16.718, -35.279
7553, 7.720, -16.718, -35.279
7554, 7.720, -16.718, -35.279
7555, 7.720, -16.718, -35.279
7556, 7.720, -16.718, -35.279
7557, 7.426, -18.238, -35.883
7558, 7.426, -18.238, -35.883
7559, 7.426, -18.238, -35.883
7560, 7.426, -18.238, -35.883
7561, 7.426, -18.238, -35.883
7562, 7.132, -16.110, -35.581
7563, 7.132, -16.110, -35.581
7564, 7.132, -16.110, -35.581
7565, 7.132, -16.110, -35.581
7566, 7.132, -16.110, -35.581
7567, 6.249, -17.022, -32.862
7568, 6.249, -17.022, -32.862
7569, 6.249, -17.022, -32.862
7570, 6.249, -17.022, -32.862
7571, 6.249, -17.022, -32.862
7572, 7.132, -16.110, -33.466
7573, 7.132, -16.110, -33.466
7574, 7.132, -16.110, -33.466
7575, 7.132, -16.110, -33.466
7576, 7.132, -16.110, -33.466
7577, 4.485, -14.894, -34.977
7578, 4.485, -14.894, -34.977
7579, 4.485, -14.894, -34.977
7580, 4.485, -14.894, -34.977
7581, 4.485, -14.894, -34.977
7582, 4.485, -15.198, -33.919
7583, 4.485, -15.198, -33.919
7584, 4.485, -15.198, -33.919
7585, 4.485, -15.198, -33.919
7586, 4.485, -15.198, -33.919
7587, 3.750, -14.134, -36.034
7588, 3.750, -14.134, -36.034
7589, 3.750, -14.134, -36.034
7590, 3.750, -14.134, -36.034
7591, 3.750, -14.134, -36.034
7592, 4.191, -15.198, -35.279
7593, 4.191, -15.198, -35.279
7594, 4.191, -15.198, -35.279
7595, 4.191, -15.198, -35.279
7596, 4.191, -15.198, -35.279
7597, 3.897, -14.590, -36.186
7598, 3.897, -14.590, -36.186
7599, 3.897, -14.590, -36.186
7600, 3.897, -14.590, -36.186
7601, 3.897, -14.590, -36.186
7602, 3.897, -12.767, -35.883
7603, 3.897, -12.767, -35.883
7604, 3.897, -12.767, -35.883
7605, 3.897, -12.767, -35.883
7606, 3.897, -12.767, -35.883
7607, 3.309, -13.831, -35.128
7608, 3.309, -13.831, -35.128
7609, 3.309, -13.831, -35.128
7610, 3.309, -13.831, -35.128
7611, 3.309, -13.831, -35.128
7612, 4.485, -13.375, -36.337
7613, 4.485, -13.375, -36.337
7614, 4.485, -13.375, -36.337
7615, 4.485, -13.375, -36.337
7616, 4.485, -13.375, -36.337
7617, 1.838, -13.223, -35.883
7618, 1.838, -13.223, -35.883
7619, 1.838, -13.223, -35.883
7620, 1.838, -13.223, -35.883
7621, 1.838, -13.223, -35.883
7622, 4.191, -14.134, -36.034
7623, 4.191, -14.134, -36.034
7624, 4.191, -14.134, -36.034
7625, 4.191, -14.134, -36.034
7626, 4.191, -14.134, -36.034
7627, 2.426, -13.375, -36.337
7628, 2.426, -13.375, -36.337
7629, 2.426, -13.375, -36.337
7630, 2.426, -13.375, -36.337
7631, 2.426, -13.375, -36.337
7632, 3.456, -13.679, -36.790
7633, 3.456, -13.679, -36.790
7634, 3.456, -13.679, -36.790
7635, 3.456, -13.679, -36.790
7636, 3.456, -13.679, -36.790
7637, 1.103, -15.046, -35.883
7638, 1.103, -15.046, -35.883
7639, 1.103, -15.046, -35.883
7640, 1.103, -15.046, -35.883
7641, 1.103, -15.046, -35.883
7642, 1.691, -15.502, -34.675
7643, 1.691, -15.502, -34.675
7644, 1.691, -15.502, -34.675
7645, 1.691, -15.502, -34.675
7646, 1.691, -15.502, -34.675
7647, 1.544, -17.934, -35.883
7648, 1.544, -17.934, -35.883
7649, 1.544, -17.934, -35.883
7650, 1.544, -17.934, -35.883
7651, 1.544, -17.934, -35.883
7652, 1.838, -15.806, -35.128
7653, 1.838, -15.806, -35.128
7654, 1.838, -15.806, -35.128
7655, 1.838, -15.806, -35.128
7656, 1.838, -15.806, -35.128
7657, 1.838, -16.870, -35.128
7658, 1.838, -16.870, -35.128
7659, 1.838, -16.870, -35.128
7660, 1.838, -16.870, -35.128
7661, 1.838, -16.870, -35.128
7662, 1.691, -16.718, -35.279
7663, 1.691, -16.718, -35.279
7664, 1.691, -16.718, -35.279
7665, 1.691, -16.718, -35.279
7666, 1.691, -16.718, -35.279
7667, 0.221, -16.262, -34.675
7668, 0.221, -16.262, -34.675
7669, 0.221, -16.262, -34.675
7670, 0.221, -16.262, -34.675
7671, 0.221, -16.262, -34.675
7672, 0.221, -16.718, -33.617
7673, 0.221, -16.718, -33.617
7674, 0.221, -16.718, -33.617
7675, 0.221, -16.718, -33.617
7676, 0.221, -16.718, -33.617
7677, 0.221, -18.542, -34.221
7678, 0.221, -18.542, -34.221
7679, 0.221, -18.542, -34.221
7680, 0.221, -18.542, -34.221
7681, 0.221, -18.542, -34.221
7682, -1.103, -15.502, -34.675
7683, -1.103, -15.502, -34.675
7684, -1.103, -15.502, -34.675
7685, -1.103, -15.502, -34.675
7686, -1.103, -15.502, -34.675
7687, -0.955, -16.414, -34.524
7688, -0.955, -16.414, -34.524
7689, -0.955, -16.414, -34.524
7690, -0.955, -16.414, -34.524
7691, -0.955, -16.414, -34.524
7692, -0.073, -15.958, -34.675
7693, -0.073, -15.958, -34.675
7694, -0.073, -15.958, -34.675
7695, -0.073, -15.958, -34.675
7696, -0.073, -15.958, -34.675
7697, 0.074, -16.110, -33.466
7698, 0.074, -16.110, -33.466
7699, 0.074, -16.110, -33.466
7700, 0.074, -16.110, -33.466
7701, 0.074, -16.110, -33.466
7702, 0.074, -16.414, -35.883
7703, 0.074, -16.414, -35.883
7704, 0.074, -16.414, -35.883
7705, 0.074, -16.414, -35.883
7706, 0.074, -16.414, -35.883
7707, -0.955, -14.286, -35.128
7708, -0.955, -14.286, -35.128
7709, -0.955, -14.286, -35.128
7710, -0.955, -14.286, -35.128
7711, -0.955, -14.286, -35.128
7712, -2.132, -16.262, -35.732
7713, -2.132, -16.262, -35.732
7714, -2.132, -16.262, -35.732
7715, -2.132, -16.262, -35.732
7716, -2.132, -16.262, -35.732
7717, -0.220, -15.046, -35.128
7718, -0.220, -15.046, -35.128
7719, -0.220, -15.046, -35.128
7720, -0.220, -15.046, -35.128
7721, -0.220, -15.046, -35.128
7722, -1.250, -15.350, -34.826
7723, -1.250, -15.350, -34.826
7724, -1.250, -15.350, -34.826
7725, -1.250, -15.350, -34.826
7726, -1.250, -15.350, -34.826
7727, -0.955, -15.046, -34.826
7728, -0.955, -15.046, -34.826
7729, -0.955, -15.046, -34.826
7730, -0.955, -15.046, -34.826
7731, -0.955, -15.046, -34.826
7732, -0.955, -15.350, -35.883
7733, -0.955, -15.350, -35.883
7734, -0.955, -15.350, -35.883
7735, -0.955, -15.350, -35.883
7736, -0.955, -15.350, -35.883
7737, -1.250, -16.414, -34.524
7738, -1.250, -16.414, -34.524
7739, -1.250, -16.414, -34.524
7740, -1.250, -16.414, -34.524
7741, -1.250, -16.414, -34.524
7742, -1.544, -14.894, -37.092
7743, -1.544, -14.894, -37.092
7744, -1.544, -14.894, -37.092
7745, -1.544, -14.894, -37.092
7746, -1.544, -14.894, -37.092
7747, -1.103, -14.438, -36.337
7748, -1.103, -14.438, -36.337
7749, -1.103, -14.438, -36.337
7750, -1.103, -14.438, -36.337
7751, -1.103, -14.438, -36.337
7752, 0.221, -15.198, -36.337
7753, 0.221, -15.198, -36.337
7754, 0.221, -15.198, -36.337
7755, 0.221, -15.198, -36.337
7756, 0.221, -15.198, -36.337
7757, 0.221, -15.502, -34.977
7758, 0.221, -15.502, -34.977
7759, 0.221, -15.502, -34.977
7760, 0.221, -15.502, -34.977
7761, 0.221, -15.502, -34.977
7762, -2.720, -16.110, -33.768
7763, -2.720, -16.110, -33.768
7764, -2.720, -16.110, -33.768
7765, -2.720, -16.110, -33.768
7766, -2.720, -16.110, -33.768
7767, -1.250, -16.870, -33.466
7768, -1.250, -16.870, -33.466
7769, -1.250, -16.870, -33.466
7770, -1.250, -16.870, -33.466
7771, -1.250, -16.870, -33.466
7772, -1.544, -15.502, -34.675
7773, -1.544, -15.502, -34.675
7774, -1.544, -15.502, -34.675
7775, -1.544, -15.502, -34.675
7776, -1.544, -15.502, -34.675
7777, -0.955, -17.174, -35.581
7778, -0.955, -17.174, -35.581
7779, -0.955, -17.174, -35.581
7780, -0.955, -17.174, -35.581
7781, -0.955, -17.174, -35.581
7782, -0.661, -16.414, -33.466
7783, -0.661, -16.414, -33.466
7784, -0.661, -16.414, -33.466
7785, -0.661, -16.414, -33.466
7786, -0.661, -16.414, -33.466
7787, -1.103, -17.326, -33.617
7788, -1.103, -17.326, -33.617
7789, -1.103, -17.326, -33.617
7790, -1.103, -17.326, -33.617
7791, -1.103, -17.326, -33.617
7792, -3.602, -17.782, -36.034
7793, -3.602, -17.782, -36.034
7794, -3.602, -17.782, -36.034
7795, -3.602, -17.782, -36.034
7796, -3.602, -17.782, -36.034
7797, -3.308, -16.718, -34.675
7798, -3.308, -16.718, -34.675
7799, -3.308, -16.718, -34.675
7800, -3.308, -16.718, -34.675
7801, -3.308, -16.718, -34.675
7802, -3.014, -17.630, -34.826
7803, -3.014, -17.630, -34.826
7804, -3.014, -17.630, -34.826
7805, -3.014, -17.630, -34.826
7806, -3.014, -17.630, -34.826
7807, -4.337, -17.022, -35.279
7808, -4.337, -17.022, -35.279
7809, -4.337, -17.022, -35.279
7810, -4.337, -17.022, -35.279
7811, -4.337, -17.022, -35.279
7812, -4.190, -16.414, -33.013
7813, -4.190, -16.414, -33.013
7814, -4.190, -16.414, -33.013
7815, -4.190, -16.414, -33.013
7816, -4.190, -16.414, -33.013
7817, -3.014, -16.414, -33.768
7818, -3.014, -16.414, -33.768
7819, -3.014, -16.414, -33.768
7820, -3.014, -16.414, -33.768
7821, -3.014, -16.414, -33.768
7822, -3.308, -17.022, -34.675
7823, -3.308, -17.022, -34.675
7824, -3.308, -17.022, -34.675
7825, -3.308, -17.022, -34.675
7826, -3.308, -17.022, -34.675
7827, -5.661, -16.262, -35.279
7828, -5.661, -16.262, -35.279
7829, -5.661, -16.262, -35.279
7830, -5.661, -16.262, -35.279
7831, -5.661, -16.262, -35.279
7832, -6.543, -14.590, -33.466
7833, -6.543, -14.590, -33.466
7834, -6.543, -14.590, -33.466
7835, -6.543, -14.590, -33.466
7836, -6.543, -14.590, -33.466
7837, -10.219, -14.438, -34.675
7838, -10.219, -14.438, -34.675
7839, -10.219, -14.438, -34.675
7840, -10.219, -14.438, -34.675
7841, -10.219, -14.438, -34.675
7842, -8.748, -13.831, -35.128
7843, -8.748, -13.831, -35.128
7844, -8.748, -13.831, -35.128
7845, -8.748, -13.831, -35.128
7846, -8.748, -13.831, -35.128
7847, -12.277, -13.527, -34.070
7848, -12.277, -13.527, -34.070
7849, -12.277, -13.527, -34.070
7850, -12.277, -13.527, -34.070
7851, -12.277, -13.527, -34.070
7852, -13.895, -12.767, -33.466
7853, -13.895, -12.767, -33.466
7854, -13.895, -12.767, -33.466
7855, -13.895, -12.767, -33.466
7856, -13.895, -12.767, -33.466
7857, -13.895, -10.943, -32.710
7858, -13.895, -10.943, -32.710
7859, -13.895, -10.943, -32.710
7860, -13.895, -10.943, -32.710
7861, -13.895, -10.943, -32.710
7862, -17.130, -11.399, -31.351
7863, -17.130, -11.399, -31.351
7864, -17.130, -11.399, -31.351
7865, -17.130, -11.399, -31.351
7866, -17.130, -11.399, -31.351
7867, -19.188, -8.359, -31.351
7868, -19.188, -8.359, -31.351
7869, -19.188, -8.359, -31.351
7870, -19.188, -8.359, -31.351
7871, -19.188, -8.359, -31.351
7872, -21.688, -6.991, -29.538
7873, -21.688, -6.991, -29.538
7874, -21.688, -6.991, -29.538
7875, -21.688, -6.991, -29.538
7876, -21.688, -6.991, -29.538
7877, -25.070, -7.447, -28.631
7878, -25.070, -7.447, -28.631
7879, -25.070, -7.447, -28.631
7880, -25.070, -7.447, -28.631
7881, -25.070, -7.447, -28.631
7882, -25.364, -3.799, -27.271
7883, -25.364, -3.799, -27.271
7884, -25.364, -3.799, -27.271
7885, -25.364, -3.799, -27.271
7886, -25.364, -3.799, -27.271
7887, -25.217, 0.000, -25.307
7888, -25.217, 0.000, -25.307
7889, -25.217, 0.000, -25.307
7890, -25.217, 0.000, -25.307
7891, -25.217, 0.000, -25.307
7892, -27.422, 2.736, -23.343
7893, -27.422, 2.736, -23.343
7894, -27.422, 2.736, -23.343
7895, -27.422, 2.736, -23.343
7896, -27.422, 2.736, -23.343
7897, -27.863, 4.560, -22.739
7898, -27.863, 4.560, -22.739
